adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
FALSE,,70000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}]",,9837,tt0120794,en,The Prince of Egypt,"This is the extraordinary tale of two brothers named Moses and Ramses, one born of royal blood, and one an orphan with a secret past. Growing up the best of friends, they share a strong bond of free-spirited youth and good-natured rivalry. But the truth will ultimately set them at odds, as one becomes the ruler of the most powerful empire on earth, and the other the chosen leader of his people! Their final confrontation will forever change their lives and the world.",11.898185,/wD34ls2faCrj8YvFViEaPfBtBEe.jpg,"[{'name': 'DreamWorks SKG', 'id': 27}, {'name': 'DreamWorks Animation', 'id': 521}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",15/12/1998,218613188,99,"[{'iso_639_1': 'he', 'name': '????????'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,The Power Is Real.,The Prince of Egypt,FALSE,6.9,847
FALSE,,9000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,11545,tt0128445,en,Rushmore,"When a beautiful first-grade teacher arrives at a prep school, she soon attracts the attention of an ambitious teenager named Max, who quickly falls in love with her. Max turns to the father of two of his schoolmates for advice on how to woo the teacher. However, the situation soon gets complicated when Max's new friend becomes involved with her, setting the two pals against one another in a war for her attention.",5.997054,/q3ov1BFTCRWoR9Q6udaRbmgfWwg.jpg,"[{'name': 'Touchstone Pictures', 'id': 9195}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",17/09/1998,17096053,93,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'la', 'name': 'Latin'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,Love. Expulsion. Revolution.,Rushmore,FALSE,7.5,688
FALSE,,25000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 36, 'name': 'History'}]",,1934,tt0138097,en,Shakespeare in Love,"Young Shakespeare is forced to stage his latest comedy, ""Romeo and Ethel, the Pirate's Daughter,"" before it's even written. When a lovely noblewoman auditions for a role, they fall into forbidden love -- and his play finds a new life (and title). As their relationship progresses, Shakespeare's comedy soon transforms into tragedy.",13.813155,/sAN5jedynbs3pa3ww0UXQ1k0lRF.jpg,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'Universal Pictures', 'id': 33}, {'name': 'Bedford Falls Productions', 'id': 348}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",11/12/1998,289317794,122,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Love is the only inspiration.,Shakespeare in Love,FALSE,6.8,831
FALSE,,0,"[{'id': 18, 'name': 'Drama'}]",,110643,tt0087688,en,Mass Appeal,A young seminarian rattles the established order at a Catholic parish run by an older pastor. (TCM.com),0.582317,/yyCXkzmi8jChDD6qSmhD2QVs1E.jpg,[],[],14/12/1984,0,99,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Mass Appeal,FALSE,7.5,3
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",,11881,tt0039628,en,Miracle on 34th Street,"Kris Kringle, seemingly the embodiment of Santa Claus, is asked to portray the jolly old fellow at Macy's following his performance in the Thanksgiving Day parade. His portrayal is so complete many begin to question if he truly is Santa Claus while others question his sanity.",5.114032,/h8kkqroLwxvAHxWGIStEZaNd4wr.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",02/05/1947,0,96,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Capture the spirit of Christmas with this timeless classic!,Miracle on 34th Street,FALSE,7.4,139
FALSE,,50000000,"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 35, 'name': 'Comedy'}]",,13764,tt0089961,en,Santa Claus: The Movie,"The first half of this film, set hundreds of years ago, shows how the old man who eventually became Santa Claus was given immortality and chosen to deliver toys to all the children of the world. The second half moves into the modern era, in which Patch, the head elf, strikes out on his own and falls in with an evil toy manufacturer who wants to corner the market and eliminate Santa Claus.",11.690532,/eYQ4c6NhU59YGRsH6kp1oKZHhNt.jpg,"[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Calash Corporation', 'id': 12958}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",29/10/1985,23717291,108,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Guess Who's Coming To Town!,Santa Claus: The Movie,FALSE,6.1,58
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",,24951,tt0098115,fr,Prancer,"Jessica, the daughter of an impoverished apple farmer, still believes in Santa Claus. So when she comes across a reindeer with an injured leg, it makes perfect sense to her to assume that it is Prancer, who had fallen from a Christmas display in town. She hides the reindeer in her barn and feeds it cookies, until she can return it to Santa. Her father finds the reindeer an decides to sell it to the butcher, not for venison chops, but as an advertising display.",1.912324,/fMB3NytsHZrbb2ylntRFQtFhPPx.jpg,"[{'name': 'Orion Pictures', 'id': 41}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",17/11/1989,0,99,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,They lost the true spirit of Christmas...And found it locked in the heart of one little girl.,Prancer,FALSE,5.7,17
FALSE,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 37, 'name': 'Western'}]",,8879,tt0089767,en,Pale Rider,A small gold mining camp is terrorised by a ruthless land owner wanting to take their land. Clint Eastwood arrives riding a pale horse just as a young girl is praying to God to help the miners. He is revealed to be a preacher with mysterious and possible otherworldly origins who teams up with the miners to defeat the land owner and the corrupt sheriff.,9.385078,/kpAN5WnDEVWYzMDPkXHTbrDQuak.jpg,"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'Malpaso Company', 'id': 15298}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",28/06/1985,41410568,115,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,... and hell followed with him.,Pale Rider,FALSE,7,255
FALSE,"{'id': 5039, 'name': 'Rambo Collection', 'poster_path': '/feGOEOVrOLyjtEnVa88rQLgD3XY.jpg', 'backdrop_path': '/Yt2ZxbJv2HM842B6FNMr59Vhyb.jpg'}",44000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",,1369,tt0089880,en,Rambo: First Blood Part II,John Rambo is released from prison by the government for a top-secret covert mission to the last place on Earth he'd want to return - the jungles of Vietnam.,11.924462,/l6zUaYqaQ5TFokesv3BPzBvSN0.jpg,"[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Carolco Pictures', 'id': 14723}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",21/05/1985,300400432,96,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'vi', 'name': 'Ti?ng Vi?t'}]",Released,"What most people call hell, he calls home.",Rambo: First Blood Part II,FALSE,6.3,884
FALSE,"{'id': 5039, 'name': 'Rambo Collection', 'poster_path': '/feGOEOVrOLyjtEnVa88rQLgD3XY.jpg', 'backdrop_path': '/Yt2ZxbJv2HM842B6FNMr59Vhyb.jpg'}",15000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",,1368,tt0083944,en,First Blood,"When former Green Beret John Rambo is harassed by local law enforcement and arrested for vagrancy, the Vietnam vet snaps, runs for the hills and rat-a-tat-tats his way into the action-movie hall of fame. Hounded by a relentless sheriff, Rambo employs heavy-handed guerilla tactics to shake the cops off his tail.",14.778884,/bbYNNEGLXrV3lJpHDg7CKaPscCb.jpg,"[{'name': 'Orion Pictures', 'id': 41}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",22/10/1982,125212904,93,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,This time he's fighting for his life.,First Blood,FALSE,7.2,1523
FALSE,"{'id': 5039, 'name': 'Rambo Collection', 'poster_path': '/feGOEOVrOLyjtEnVa88rQLgD3XY.jpg', 'backdrop_path': '/Yt2ZxbJv2HM842B6FNMr59Vhyb.jpg'}",63000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",,1370,tt0095956,en,Rambo III,"Combat has taken its toll on Rambo, but he's finally begun to find inner peace in a monastery. When Rambo's friend and mentor Col. Trautman asks for his help on a top secret mission to Afghanistan, Rambo declines but must reconsider when Trautman is captured.",11.624866,/oCD41FfUs1OMCdPaf5EcJ6dxxMW.jpg,"[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Carolco Pictures', 'id': 14723}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",24/05/1988,189015611,102,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ru', 'name': 'P??????'}]",Released,The first was for himself. The second for his country. This time it's to save his friend.,Rambo III,FALSE,5.7,703
FALSE,"{'id': 89264, 'name': 'Romancing the Stone Collection', 'poster_path': '/mHJHMng2y2jLHgz2S8AoACVgJMi.jpg', 'backdrop_path': '/kwgTcDfbrvVTqMOczKfFqJa3d7p.jpg'}",25000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,10303,tt0089370,en,The Jewel of the Nile,"Joan Wilder is thrust back into a world of murder, chases, foreign intrigue... and love. This time out she's duped by a duplicitous Arab dignitary who brings her to the Middle East, ostensibly to write a book about his life. Of course he's up to no good, and Joan is just another pawn in his wicked game. But Jack Colton and his sidekick Ralph show up to help our intrepid heroine save the day.",10.571841,/6VjsIhnIcrz2XdQVHdsMj5DdSa1.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'SLM Production Group', 'id': 396}, {'name': 'Stone Group Pictures', 'id': 3470}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",04/12/1985,96773200,106,"[{'iso_639_1': 'ar', 'name': '???????'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,"When the going gets tough, the tough get going.",The Jewel of the Nile,FALSE,6,289
FALSE,"{'id': 89264, 'name': 'Romancing the Stone Collection', 'poster_path': '/mHJHMng2y2jLHgz2S8AoACVgJMi.jpg', 'backdrop_path': '/kwgTcDfbrvVTqMOczKfFqJa3d7p.jpg'}",10000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,9326,tt0088011,en,Romancing the Stone,"Though she can spin wild tales of passionate romance, novelist Joan Wilder has no life of her own. Then one day adventure comes her way in the form of a mysterious package. It turns out that the parcel is the ransom she'll need to free her abducted sister, so Joan flies to South America to hand it over. But she gets on the wrong bus and winds up hopelessly stranded in the jungle...",6.827193,/3TqpkTYiltYsxYatdug6WDgdRKL.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'SLM Production Group', 'id': 396}, {'name': 'Nina Saxon Film Design', 'id': 1693}, {'name': 'El Corazon Producciones S.A.', 'id': 81127}]","[{'iso_3166_1': 'MX', 'name': 'Mexico'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",30/03/1984,86572238,106,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,"She's a girl from the big city. He's a reckless soldier of fortune. For a fabulous treasure, they share an adventure no one could imagine... or survive.",Romancing the Stone,FALSE,6.6,477
FALSE,"{'id': 86307, 'name': 'Cocoon Collection', 'poster_path': '/qKtNXCcY3DMJ8T7cs47yDwpU5fT.jpg', 'backdrop_path': '/o32F4wuQJPBnP5FVkOGP9DxGYJI.jpg'}",0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",,10328,tt0088933,en,Cocoon,"A group of aliens return to earth to take back some cocoons of their people they left behind from an earlier trip. They kept the recovered cocoons in the swimming pool of a house they rented in a small Florida town. Their mission is hampered by a number of old people from an elderly home nearby, who have been secretly using the pool and discovering the unusual power of these cocoons.",5.773277,/foIhEPQoqDctfwsHmmYwbNz5A2g.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'SLM Production Group', 'id': 396}, {'name': 'Zanuck/Brown Productions', 'id': 1865}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",21/06/1985,85313124,117,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Beyond the innocence of youth, and the wisdom of age, lies the wonder of... Cocoon",Cocoon,FALSE,6.5,329
FALSE,"{'id': 86307, 'name': 'Cocoon Collection', 'poster_path': '/qKtNXCcY3DMJ8T7cs47yDwpU5fT.jpg', 'backdrop_path': '/o32F4wuQJPBnP5FVkOGP9DxGYJI.jpg'}",17500000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",,11285,tt0094890,en,Cocoon: The Return,"The old age pensioners that left at the end of the first film come back to earth to visit their relatives. Will they all decide to go back to the planet where no-one grows old, or will they be tempted to stay back on earth, or will they?",12.167265,/AkPcfRIZ1ZynIB2nnOOOWzHPOT9.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Zanuck/Brown Productions', 'id': 1865}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",13/09/1988,25024919,116,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"This holiday season, journey to the most wonderful place in the universe... home.",Cocoon: The Return,FALSE,5.4,103
FALSE,"{'id': 1575, 'name': 'Rocky Collection', 'poster_path': '/mCY5dMkSSFQufGCViI6jNUU6pXq.jpg', 'backdrop_path': '/w4h6gjdWPvmu5R9H6zeGDPo1ZuV.jpg'}",7000000,"[{'id': 18, 'name': 'Drama'}]",,1367,tt0079817,en,Rocky II,"After Rocky goes the distance with champ Apollo Creed, both try to put the fight behind them and move on. Rocky settles down with Adrian but can't put his life together outside the ring, while Creed seeks a rematch to restore his reputation. Soon enough, the ""Master of Disaster"" and the ""Italian Stallion"" are set on a collision course for a climactic battle that is brutal and unforgettable.",11.789813,/fqJH7mI4dFANRay8qdJoGa7fK1k.jpg,"[{'name': 'United Artists', 'id': 60}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",15/06/1979,200182160,119,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Once he fought for a dream. Now he's fighting for love!,Rocky II,FALSE,6.9,948
FALSE,"{'id': 1575, 'name': 'Rocky Collection', 'poster_path': '/mCY5dMkSSFQufGCViI6jNUU6pXq.jpg', 'backdrop_path': '/w4h6gjdWPvmu5R9H6zeGDPo1ZuV.jpg'}",17000000,"[{'id': 18, 'name': 'Drama'}]",,1371,tt0084602,en,Rocky III,"Now the world champion, Rocky Balboa is living in luxury and only fighting opponents who pose no threat to him in the ring. His lifestyle of wealth and idleness is shaken when a powerful young fighter known as Clubber Lang challenges him to a bout. After taking a pounding from Lang, the humbled champ turns to former bitter rival Apollo Creed to help him regain his form for a rematch with Lang.",11.673366,/ns55NGqTDEEjcI9z2a9htA2cFtG.jpg,"[{'name': 'United Artists', 'id': 60}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",28/05/1982,270000000,99,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The greatest challenge.,Rocky III,FALSE,6.6,894
FALSE,"{'id': 1575, 'name': 'Rocky Collection', 'poster_path': '/mCY5dMkSSFQufGCViI6jNUU6pXq.jpg', 'backdrop_path': '/w4h6gjdWPvmu5R9H6zeGDPo1ZuV.jpg'}",31000000,"[{'id': 18, 'name': 'Drama'}]",,1374,tt0089927,en,Rocky IV,"Rocky must come out of retirement to battle a gargantuan Soviet fighter named Drago, who brutally punished Rocky's friend and former rival, Apollo Creed. Seeking revenge in the name of his fallen comrade and his country, Rocky agrees to fight Drago in Moscow on Christmas, and the bout changes both fighters -- and the world.",10.25721,/q2nkVddOshjhJ19oQYmViQHxyjj.jpg,"[{'name': 'United Artists', 'id': 60}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",21/11/1985,300473716,91,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,He's facing the ultimate challenge. And fighting for his life.,Rocky IV,FALSE,6.6,984
FALSE,"{'id': 1575, 'name': 'Rocky Collection', 'poster_path': '/mCY5dMkSSFQufGCViI6jNUU6pXq.jpg', 'backdrop_path': '/w4h6gjdWPvmu5R9H6zeGDPo1ZuV.jpg'}",42000000,"[{'id': 18, 'name': 'Drama'}]",,1375,tt0100507,en,Rocky V,"A lifetime of taking shots has ended Rocky's career, and a crooked accountant has left him broke. Inspired by the memory of his trainer, however, Rocky finds glory in training and takes on an up-and-coming boxer.",14.007329,/5P2RiuLt31mWyb6duww8qlAhs6G.jpg,"[{'name': 'United Artists', 'id': 60}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",18/10/1990,119946358,104,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Go for it!,Rocky V,FALSE,5.3,688
FALSE,,15000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",,15196,tt0088930,en,Clue,"Clue finds six colorful dinner guests gathered at the mansion of their host, Mr. Boddy -- who turns up dead after his secret is exposed: He was blackmailing all of them. With the killer among them, the guests and Boddy's chatty butler must suss out the culprit before the body count rises.",7.720009,/suzDcrxpuNPDnBwOOy8vBLsygwp.jpg,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Debra Hill Productions', 'id': 498}, {'name': 'PolyGram Filmed Entertainment', 'id': 1382}, {'name': 'The Guber-Peters Company', 'id': 4357}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",13/12/1985,14643997,94,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,"Seven Suspects, Six Weapons, Five Bodies and Three Endings.",Clue,FALSE,7.1,377
FALSE,,18000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,11904,tt0090357,en,Young Sherlock Holmes,"Sherlock Holmes and Dr. Watson meet as boys in an English Boarding school. Holmes is known for his deductive ability even as a youth, amazing his classmates with his abilities. When they discover a plot to murder a series of British business men by an Egyptian cult, they move to stop it.",5.203452,/wtf58Ld4C23zQFidUfH4lN2aR1f.jpg,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Amblin Entertainment', 'id': 56}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",04/12/1985,0,109,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Before a lifetime of adventure, they lived the adventure of a lifetime.",Young Sherlock Holmes,FALSE,6.7,172
FALSE,,0,[],,215875,tt0092173,en,Violets Are Blue,"After fifteen years of traveling around the world Gussie (Spacek), a famous photographer, returns to the Maryland coastal resort where she grew up",0.896878,/jEBkaGu3HaEvFzpjfdE2xvRWUNT.jpg,[],[],04/04/1986,0,88,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Violets Are Blue,FALSE,2.5,2
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}]",,15596,tt0090685,en,Back to School,"Self-made millionaire Thornton Melon decides to get a better education and enrolls at his son Jason's college. While Jason tries to fit in with his fellow students, Thornton struggles to gain his son's respect, giving way to hilarious antics.",6.669879,/8k0qfMvpHPttsyt8MqZJR8IOaRN.jpg,"[{'name': 'Orion Pictures', 'id': 41}, {'name': 'Paper Clip Productions', 'id': 3089}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",13/06/1986,91258000,96,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'pt', 'name': 'Português'}]",Released,"Registration starts Friday, June 13, at theaters everywhere.",Back to School,FALSE,6.4,113
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,13818,tt0091188,en,Heartburn,"Rachel is a food writer at a New York magazine who meets Washington columnist Mark at a wedding and ends up falling in love with him despite her reservations about marriage. They buy a house, have a daughter, and Rachel thinks they are living happily ever after until she discovers that Mark is having an affair while she is waddling around with a second pregnancy.",16.071191,/2lEISs6Kj1Gs4svXNWAcYcmXlNA.jpg,"[{'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",25/07/1986,0,108,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Heartburn,FALSE,5.9,48
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,29968,tt0091653,en,Nothing in Common,"On his way up the corporate ladder, David Basner confronts his greatest challenge: his father.",8.750517,/elsvXioKqCglA3ACcP3cysDE8uF.jpg,"[{'name': 'TriStar Pictures', 'id': 559}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",29/07/1986,0,118,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,It's a comedy. And a drama. Just like life.,Nothing in Common,FALSE,6.1,30
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,44326,tt0091024,en,Extremities,"A woman escapes from the man who is about to rape her, but leaves her purse behind. Afraid that her attacker might come after her, she goes to the police, but with no proof of the incident, they can do nothing. In fact, the man does use the information in her bag and comes to her apartment with the intent of rape, but she sprays him in the face with insect repellent, and then holds him captive. She is then faced with deciding whether to go to the police who might not believe her and release him, or to kill him.",10.273979,/pMN14kaump5CrzbSl1C0a2E0M4f.jpg,"[{'name': 'Atlantic Entertainment Group', 'id': 3267}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",22/08/1986,13418091,89,"[{'iso_639_1': 'en', 'name': 'English'}]",Rumored,"When fear made her a victim, she turned fear into a weapon.",Extremities,FALSE,6,13
FALSE,"{'id': 8580, 'name': 'The Karate Kid Collection', 'poster_path': '/o6h2F0C5eZOy50Q76fNYzc9mvvw.jpg', 'backdrop_path': '/1ok5JGCsDt4Sh3CkFeXh2F2KB7F.jpg'}",8000000,"[{'id': 18, 'name': 'Drama'}]",,1885,tt0087538,en,The Karate Kid,"Hassled by the school bullies, Daniel LaRusso has his share of adolescent woes. Luckily, his apartment building houses a resident martial arts master: Kesuke Miyagi, who agrees to train Daniel ... and ends up teaching him much more than self-defense. Armed with newfound confidence, skill and wisdom, Daniel ultimately faces off against his tormentors in this hugely popular classic underdog tale.",7.64499,/5kKor5pZ3ov08CAstSyk7FGDKVN.jpg,"[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Jerry Weintraub Productions', 'id': 2596}, {'name': 'Delphi Films', 'id': 4267}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",22/06/1984,90815558,126,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Only the 'Old One' could teach him the secrets of the masters.,The Karate Kid,FALSE,6.9,913
FALSE,"{'id': 8580, 'name': 'The Karate Kid Collection', 'poster_path': '/o6h2F0C5eZOy50Q76fNYzc9mvvw.jpg', 'backdrop_path': '/1ok5JGCsDt4Sh3CkFeXh2F2KB7F.jpg'}",113,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}]",,8856,tt0091326,en,"The Karate Kid, Part II","Mr. Miyagi and Daniel take a trip to Okinawa to visit Mr. Miyagi's dying father. After arriving Mr. Miyagi finds he still has feelings for an old love. This stirs up trouble with an old rival who he originally left Okinawa to avoid. In the mean time, Daniel encounters a new love and also makes some enemies.",9.231318,/4zmEPGKrD3sgjHZUs99tknEBaJy.jpg,"[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Delphi V Productions', 'id': 1174}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",18/06/1986,115103979,113,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"This time, the combat is real.","The Karate Kid, Part II",FALSE,5.9,457
FALSE,"{'id': 8580, 'name': 'The Karate Kid Collection', 'poster_path': '/o6h2F0C5eZOy50Q76fNYzc9mvvw.jpg', 'backdrop_path': '/1ok5JGCsDt4Sh3CkFeXh2F2KB7F.jpg'}",0,"[{'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",,10495,tt0097647,en,"The Karate Kid, Part III","Kreese, his life in tatters after his karate school was defeated by Daniel and Mr. Miyagi, visits Terry, a friend from Vietnam. Terry is a ruthless business man and a martial arts expert, and he vows to help Kreese take revenge on Daniel and Mr. Miyagi.",6.441664,/2Z0EJl11kOSPMMvHqZ4r5Csh7Ph.jpg,"[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Weintraub International Group', 'id': 57092}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",29/06/1989,38956288,112,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"First it was teacher to student. Then it was father to son. Now, it's man to man.","The Karate Kid, Part III",FALSE,5.5,311
FALSE,"{'id': 108693, 'name': ""National Lampoon's Vacation Collection"", 'poster_path': '/zvEUkLpDO7xlgabBEA9CCc0cvAt.jpg', 'backdrop_path': '/pBmhj6KkEjlzc3e7jAPkIHgGIrE.jpg'}",27000000,"[{'id': 35, 'name': 'Comedy'}]",,5825,tt0097958,en,National Lampoon's Christmas Vacation,"It's Christmas time and the Griswolds are preparing for a family seasonal celebration, but things never run smoothly for Clark, his wife Ellen and their two kids. Clark's continual bad luck is worsened by his obnoxious family guests, but he manages to keep going knowing that his Christmas bonus is due soon.",9.802574,/uh2sQFjRXCwexWcBtV7OEnL1c5G.jpg,"[{'name': 'Hughes Entertainment', 'id': 477}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",01/12/1989,71320000,97,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Yule crack up.,National Lampoon's Christmas Vacation,FALSE,7.1,668
FALSE,,65000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",http://youvegotmail.warnerbros.com,9489,tt0128853,en,You've Got Mail,"Book superstore magnate, Joe Fox and independent book shop owner, Kathleen Kelly fall in love in the anonymity of the Internet – both blissfully unaware that he's putting her out of business.",10.237996,/2XIsqnCwEE3Uf5TlP9H68STgtk6.jpg,"[{'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",17/12/1998,250821495,119,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Someone you pass on the street may already be the love of your life.,You've Got Mail,FALSE,6.3,859
